Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
104,"[543.091478688323, 1005.0213634412843, 34.25148380982568, 4910.841601375627, 2073.4989034600435, 4403.858340734847, 2057.204111778551]","[455897.7156580447, 250050.6449746375, 194822.6749934366, 2181629.74864822, 2261702.9072322487, 2214692.3591321143, 2259820.4843431227]","[8, 19, 7, 17, 10, 17, 5]","[1561.44578313253, 1775.3424657534247, 908.835904628331, 946.6764061358656, 962.852897473997, 982.5625473843821, 1006.2111801242236]",2544.0,1018.8679245283018
105,"[751.6820509187377, 1383.3333909875157, 428.43052804975673, 5764.153414049228, 3955.0910586906766, 4169.0906017194075, 5907.891856295274]","[452433.25046499725, 232587.33120566135, 218076.97731023238, 2219569.638529911, 2242059.4566008854, 2267876.0153196016, 2097901.995832609]","[18, 17, 18, 20, 13, 11, 21]","[1607.9404466501242, 1840.909090909091, 938.7902933719666, 979.2217604835663, 999.2289899768697, 1019.2685804168306, 1044.3190975020145]",2446.0,1059.6892886345054
106,"[1431.6763729192826, 1057.220057910439, 279.48275985235216, 5621.935318840096, 1851.7243162937064, 3531.6749328326327, 3325.9861140180033]","[444233.43620880914, 233665.45824952069, 188998.07304634346, 2174489.234253095, 2245301.957492356, 2233912.2477863426, 2241045.2832997125]","[13, 16, 6, 21, 6, 14, 9]","[1564.272782136391, 1787.5862068965516, 913.3192389006342, 951.5418502202643, 968.609865470852, 984.8024316109422, 1004.6511627906976]",2547.0,1017.6678445229682
107,"[1728.8671656422462, 1924.0723494426556, 342.2514156061224, 2800.7012978190337, 3168.8150692726335, 4660.6371854889885, 3688.098904369752]","[461109.1226706413, 258232.90509117203, 183620.01545234898, 2230068.86893579, 2245017.739533828, 2159668.6619680477, 2157239.3991532866]","[15, 17, 16, 11, 12, 20, 16]","[1612.943372744244, 1848.7874465049929, 944.950783813343, 984.0546697038725, 1000.3859513701274, 1020.4724409448819, 1043.8985098670962]",2454.0,1056.234718826406
108,"[3225.6183842369032, 555.2018616587977, 35.08511081371949, 2033.303104301272, 4562.682512245282, 4792.459000307652, 4727.040218265369]","[444405.7651082771, 265636.5859411035, 197529.1738812407, 2289552.5004282533, 2201060.995047538, 2187155.996292416, 2111671.97562559]","[18, 15, 13, 7, 17, 22, 19]","[1578.5627283800243, 1815.126050420168, 923.0769230769231, 959.6445760829323, 976.6390354182366, 1000.3859513701274, 1029.797377830751]",2477.0,1046.4271295922488
109,"[1710.7591965158833, 904.7714007444495, 221.86791336168488, 3273.5712786350696, 2819.915516196636, 4291.7135151247485, 2898.9607639458227]","[464061.52156160004, 240023.46322173066, 183331.4609941869, 2255975.4988673255, 2269366.0327281705, 2237781.3611995857, 2106726.296749833]","[20, 17, 15, 15, 11, 15, 17]","[1583.3842394624312, 1815.126050420168, 923.7348538845331, 962.1380846325167, 981.8181818181819, 1003.8729666924864, 1029.797377830751]",2480.0,1045.1612903225807
110,"[721.4382107674247, 88.10786367150092, 165.78894134805165, 4681.927528474211, 3699.6255417497273, 3151.7289095764195, 3460.314564114756]","[462801.9768281687, 249352.0191833363, 201611.08020933077, 2212963.861306043, 2233777.8021762404, 2206630.7107370095, 2194759.061019282]","[15, 12, 10, 17, 17, 13, 13]","[1600.9882643607166, 1826.6384778012684, 934.7277316985214, 971.8785151856018, 988.9355207935903, 1011.7096018735363, 1035.557331202557]",2472.0,1048.5436893203882
111,"[370.1392467322848, 368.4919216433673, 37.66790952154323, 4066.6434085374262, 3899.932971398891, 3758.2835083274804, 3557.278293827914]","[480890.5549044572, 235112.62382030018, 208039.86428748324, 2205291.4399093236, 2199625.1002581404, 2212385.0511933356, 2122768.686759193]","[14, 15, 12, 16, 16, 14, 16]","[1604.953560371517, 1847.4697077690662, 940.8348457350272, 978.8519637462235, 996.9230769230769, 1017.6678445229682, 1039.71119133574]",2463.0,1052.3751522533496
112,"[2947.072106755649, 786.123821479894, 339.1276303444372, 3903.734627174567, 3625.99699863021, 4504.735758081299, 3993.7897668183114]","[460812.9303552618, 257925.91775272955, 192217.6986580369, 2186855.8895307793, 2202102.7938589766, 2243802.5316786407, 2181189.835490895]","[20, 17, 10, 17, 17, 15, 15]","[1577.6019476567255, 1800.0, 918.4975194897236, 955.3999262808699, 972.2430607651913, 992.7230945997702, 1019.2685804168306]",2506.0,1034.317637669593
113,"[2189.5699033824326, 1373.2410699812758, 451.8746446729934, 2193.837486009238, 2860.3484926088317, 1371.458617887823, 3365.4832644195053]","[441558.69633170567, 213850.34556874385, 156284.77472921045, 2270044.5320170084, 2264870.3475414095, 2297389.572825704, 2104586.969133072]","[13, 11, 19, 7, 10, 6, 17]","[1583.3842394624312, 1806.2717770034844, 923.7348538845331, 958.9345172031077, 970.7865168539325, 987.052551408987, 1011.3148653921186]",2526.0,1026.1282660332542
114,"[1724.6510507895102, 91.81768954373288, 34.33859310685876, 1690.2283147455096, 1092.9598089447577, 2407.7551821271604, 1953.0509830338992]","[231274.38697758006, 125140.67053504477, 93229.28028512152, 1099482.3207287772, 1123086.9385725125, 1098479.4251436803, 1032442.3172037146]","[20, 14, 14, 18, 9, 13, 19]","[3252.195734002509, 3767.4418604651164, 1915.7427937915743, 1995.3810623556583, 2036.1351139041633, 2086.9565217391305, 2140.37985136251]",1194.0,2170.854271356784
115,"[1689.7136937291662, 653.5517571425102, 303.96979216661623, 3516.8545302988264, 3852.622163970716, 2835.2273798671213, 4509.421838770082]","[449461.61184710386, 230708.12382429416, 213042.09837125012, 2253135.5753663774, 2174752.775970683, 2269948.911395702, 2183689.60717952]","[17, 16, 14, 11, 17, 12, 16]","[1604.953560371517, 1847.4697077690662, 941.5183436251363, 981.4464218099205, 999.2289899768697, 1018.0675569520816, 1041.8006430868168]",2454.0,1056.234718826406
116,"[2913.784516361218, 96.82651218836436, 889.3787045762791, 4302.811925801908, 4446.8424147074375, 3825.3239165181317, 4519.823653501005]","[512150.80687692505, 274065.74751272146, 197418.54778440634, 2203492.29307763, 2213872.4121771636, 2236060.3574091196, 2080619.7198191273]","[18, 17, 19, 15, 14, 18, 19]","[1592.137592137592, 1836.9950389794471, 932.0388349514564, 970.4230625233995, 988.9355207935903, 1010.5263157894736, 1038.877755511022]",2456.0,1055.3745928338762
117,"[460.8497590342287, 93.61256889121394, 35.0311268512911, 3465.226759119601, 2993.6624344904426, 3161.4584362587493, 3501.483879717751]","[461309.6016459598, 265794.0958718578, 196384.4971283379, 2244256.147399128, 2238564.3541446785, 2262606.3394053937, 2115742.442482949]","[20, 20, 9, 12, 12, 13, 17]","[1575.6838905775076, 1826.6384778012684, 926.3759828448892, 964.2857142857143, 981.8181818181819, 1001.1587485515643, 1025.3164556962026]",2493.0,1039.71119133574
118,"[1076.0876049934031, 84.58392269891372, 31.4960496535256, 3742.7866471990055, 2330.5080166187245, 4592.183910815329, 2943.455699732372]","[489669.3703936562, 240245.13015507726, 177480.23979761676, 2206963.8152731573, 2264893.208995465, 2247389.489598568, 2218535.473894234]","[20, 13, 18, 18, 9, 19, 8]","[1573.7704918032787, 1820.2247191011236, 923.0769230769231, 957.8713968957871, 973.3383402177994, 993.4840935224224, 1019.2685804168306]",2506.0,1034.317637669593
119,"[668.4227962677656, 512.0397538480637, 35.033450435439526, 3430.585424852066, 4975.976503432082, 4469.731363079709, 2661.444708899057]","[493351.40973145014, 213822.02935334697, 198464.4967167649, 2241985.3159775683, 2181209.5080109383, 2215612.0884648594, 2201574.7164295013]","[16, 11, 14, 17, 19, 15, 9]","[1571.8617343844755, 1800.0, 917.5221238938053, 954.6961325966851, 974.8025573523881, 997.6905311778291, 1020.8743599842458]",2509.0,1033.080908728577
120,"[1622.2683578266692, 1043.6142508986766, 780.2005839010443, 4226.2498765775745, 3919.929945979232, 5258.5938394221885, 3482.441115198556]","[470159.61847967125, 238270.2930351492, 195720.85821208108, 2157671.106023151, 2255127.9364209096, 2204967.717869767, 2164415.3604387767]","[14, 8, 13, 18, 14, 22, 14]","[1588.235294117647, 1811.3207547169811, 926.7071862710046, 964.2857142857143, 981.0749432248297, 1003.0959752321982, 1029.797377830751]",2484.0,1043.4782608695652
121,"[351.19390594352177, 899.5266382893232, 32.527901587170824, 2387.7565098687332, 3331.878956180513, 2396.3514802859836, 2532.634706226057]","[228309.857953079, 127950.8622940721, 100250.99269166047, 1226016.1142712769, 1253583.4327580002, 1260233.5735483214, 1195233.6842337465]","[12, 17, 15, 15, 19, 12, 15]","[2892.8571428571427, 3289.340101522843, 1685.3055916775033, 1752.5354969574037, 1782.6685006877578, 1818.9473684210527, 1862.0689655172414]",1372.0,1889.2128279883382
122,"[1022.5444931854789, 2470.345134655777, 243.8942320827633, 3690.2860110383735, 3847.182517351167, 3287.652050647979, 3109.19900093093]","[480265.95605124603, 231083.30326043628, 206316.26939799098, 2255980.2740665623, 2242137.6705665407, 2218024.3905175105, 2199667.3636801858]","[9, 14, 10, 15, 14, 13, 14]","[1569.9576014536644, 1780.2197802197802, 912.9975343430785, 952.2409992652462, 973.3383402177994, 996.9230769230769, 1020.8743599842458]",2511.0,1032.258064516129
123,"[1867.1867101629832, 271.3837716730574, 789.7897770042102, 2604.925258245092, 3129.536097222649, 3473.4419277147485, 2459.2939230890224]","[510476.1738813366, 233102.5364863737, 192884.85868411677, 2258016.0563489394, 2240543.9032948604, 2253134.1810883605, 2228507.564371093]","[20, 18, 14, 12, 14, 12, 9]","[1575.6838905775076, 1827.9266572637518, 927.3703041144902, 967.1641791044776, 983.3080424886191, 999.6143463170073, 1024.505928853755]",2494.0,1039.2943063352045
124,"[1441.628173823208, 387.0482104949443, 298.0422001614275, 2921.7538516833188, 5101.975568444049, 4181.647756714755, 4379.484262708498]","[468128.4794070779, 251353.86735470616, 200125.47017367592, 2219327.0905251107, 2154216.553700485, 2253225.6250563054, 2128216.0063068224]","[21, 21, 18, 13, 21, 16, 18]","[1610.938471100062, 1863.4076204169662, 945.640277271069, 984.0546697038725, 1002.3201856148492, 1024.505928853755, 1051.094890510949]",2433.0,1065.351418002466
125,"[292.9695399041307, 192.08197117361127, 33.71337064953512, 1948.7207510330259, 4074.160390281581, 4731.826439044848, 4558.50219255013]","[444825.42021161044, 234350.9729977274, 189199.4360851911, 2281309.62825016, 2252607.062639244, 2230487.066318103, 2083201.3839459608]","[11, 16, 19, 9, 15, 16, 17]","[1586.2913096695227, 1816.3980378416259, 927.0386266094421, 964.2857142857143, 984.0546697038725, 1006.993006993007, 1030.2066772655007]",2486.0,1042.6387771520515
126,"[1168.2208128576192, 1650.115797897682, 33.43712444468381, 3798.4545958659855, 3628.6874900647836, 4457.826734883401, 2949.3602923102103]","[483093.34127524914, 242596.70055253524, 188986.6273613529, 2212937.5769154145, 2254337.4811345846, 2224015.1853795964, 2194954.598092575]","[15, 18, 11, 15, 15, 20, 11]","[1568.0580762250454, 1810.0558659217877, 919.1489361702128, 959.2894152479645, 978.8519637462235, 999.6143463170073, 1023.2925384919068]",2500.0,1036.8
127,"[659.3959047616713, 89.65345165379483, 36.34752123294677, 2357.0741547167045, 2975.850081424633, 2260.33562726522, 1813.65748699188]","[256473.19727166498, 140486.9587414965, 112095.75548240784, 1218016.5716152836, 1250237.0586836627, 1261149.6362259504, 1221054.0604609067]","[21, 18, 10, 12, 16, 12, 13]","[2851.4851485148515, 3335.907335907336, 1684.2105263157894, 1760.8695652173913, 1792.5311203319502, 1825.3521126760563, 1860.732232591529]",1381.0,1876.9007965242579
128,"[394.5970465914024, 583.7879931274138, 477.41915839490775, 3617.0568591234637, 2999.53206048746, 4900.514000728118, 3075.5902207921004]","[495075.45518708514, 248899.09780675653, 189963.98197562844, 2201872.8508533007, 2256597.0701562474, 2206945.4113950254, 2189219.767405811]","[15, 6, 11, 16, 12, 20, 10]","[1546.5393794749402, 1766.8711656441717, 900.9384775808134, 938.7902933719666, 958.2255083179298, 979.9621928166351, 1005.0407134548275]",2544.0,1018.8679245283018
129,"[554.7059403646813, 918.5860722478417, 287.85205343058436, 3671.306980513232, 2167.0017576683335, 4353.599516923155, 3778.729050743925]","[486308.9532576564, 241018.54289406014, 201512.4684595876, 2216343.719449033, 2255862.3828445254, 2221367.8907257067, 2177816.7142803012]","[22, 13, 15, 17, 13, 13, 14]","[1607.9404466501242, 1860.732232591529, 944.950783813343, 985.9262076835298, 1004.6511627906976, 1022.8887134964483, 1047.2727272727273]",2439.0,1062.7306273062732
130,"[1003.6599465997031, 82.90691060387955, 586.3242143522664, 3131.7248078659886, 2716.7633432589178, 2880.315718209313, 3635.021902096011]","[462094.46453346673, 236865.04359528387, 173293.39874668932, 2243784.4400104927, 2212971.4066765634, 2255044.815808055, 2121155.919503362]","[16, 8, 13, 17, 11, 10, 17]","[1596.0591133004925, 1820.2247191011236, 932.7096077725801, 970.7865168539325, 987.4285714285714, 1007.3843762145356, 1029.3884034948371]",2491.0,1040.5459654757126
131,"[838.7798189547028, 87.04046917299159, 364.82438580834685, 2598.3622356607952, 3571.3762856564613, 3288.7791956243054, 2403.3053793292625]","[460803.135091981, 249977.3126121542, 182677.745321632, 2256491.1787621584, 2269453.39848201, 2248786.2501895875, 2179260.3462165846]","[7, 19, 17, 13, 12, 10, 16]","[1581.4521049420377, 1805.0139275766016, 923.4057712860705, 960.0, 975.5363191569439, 994.2462600690449, 1017.6678445229682]",2514.0,1031.0262529832935
132,"[135.47616108772607, 89.70717019834936, 119.14127612235232, 3196.085571020307, 4880.129870742031, 2685.258633801964, 3641.374576163729]","[440744.8855353369, 259164.01470303128, 209899.97927573667, 2203226.8114361404, 2182475.378192497, 2283167.2882140484, 2090550.4242650329]","[7, 16, 13, 16, 23, 11, 20]","[1582.4175824175825, 1805.0139275766016, 923.0769230769231, 961.7810760667903, 980.7037457434733, 1003.0959752321982, 1029.3884034948371]",2483.0,1043.8985098670962
133,"[558.8008407726073, 958.4264566838378, 701.2048141113887, 4936.7509236293145, 2910.3497522571556, 5619.999798468382, 3263.658439759811]","[501143.4338170232, 244319.6877424079, 224160.07703208568, 2179887.1554193874, 2233802.8908791076, 2214924.3659439883, 2211284.790754799]","[10, 12, 19, 19, 16, 21, 11]","[1577.6019476567255, 1821.5038650737877, 925.7142857142857, 965.0037230081906, 984.428408659324, 1007.3843762145356, 1036.8]",2459.0,1054.0870272468483
134,"[564.7634481657058, 480.8352219732583, 257.8605190923745, 2790.6368892358364, 3992.0481116347446, 3349.535675115357, 2790.005769071299]","[484332.26294538175, 245958.13395609986, 194669.3856939362, 2281714.8074633866, 2237152.086950068, 2245828.613663337, 2158788.9133310937]","[14, 12, 17, 10, 11, 14, 20]","[1602.9684601113172, 1830.5084745762713, 936.0780065005417, 974.4360902255639, 993.8650306748466, 1014.481409001957, 1037.6301040832666]",2465.0,1051.521298174442
135,"[295.9146628852721, 606.8493270568946, 378.27328152685465, 1802.5383939675353, 3923.8711908715222, 4386.621054595208, 2950.140477216118]","[456155.2811461111, 219382.47120639973, 198224.9143405634, 2263046.3421639, 2195481.615270968, 2197083.8547205827, 2195106.367880034]","[14, 11, 16, 10, 18, 18, 11]","[1583.3842394624312, 1808.7927424982554, 924.3937232524964, 960.3556872915894, 978.1132075471698, 997.6905311778291, 1019.2685804168306]",2511.0,1032.258064516129
136,"[1372.9714774546328, 765.8766534857014, 175.04200194720843, 5449.115401594243, 3400.3457295270077, 4973.255352370673, 3383.298268682583]","[460794.78490203153, 234380.66812292987, 219925.5610191565, 2219659.9355904735, 2223028.1240379964, 2218403.7421552003, 2159825.242135739]","[14, 15, 15, 19, 14, 19, 15]","[1607.9404466501242, 1846.1538461538462, 941.1764705882352, 978.8519637462235, 995.3917050691244, 1014.0845070422536, 1040.9638554216867]",2450.0,1057.9591836734694
137,"[2639.7994097355468, 1317.9236163132664, 836.1915838004223, 4695.866327028191, 2646.727674345251, 2741.079911566904, 2143.1060623267676]","[483625.7139835653, 260249.25913648796, 232542.65775415947, 2163531.9868257446, 2239412.374224497, 2255745.3602024675, 2206210.3170032515]","[17, 16, 16, 21, 10, 15, 11]","[1589.209074187615, 1822.7848101265822, 929.0322580645161, 968.609865470852, 987.052551408987, 1006.6019417475728, 1029.3884034948371]",2487.0,1042.2195416164052
138,"[1482.6448764941042, 1146.322115297058, 346.2112412478934, 3771.181279210879, 2414.7370384967926, 4252.358481855199, 3355.2794197191834]","[455179.79666745046, 225272.5378810391, 159375.31394674277, 2241559.1144278077, 2293834.135998613, 2201045.6053620228, 2186780.966863744]","[11, 16, 11, 14, 7, 16, 14]","[1598.0271270036992, 1822.7848101265822, 933.3813467770976, 970.0598802395209, 985.5513307984791, 1004.6511627906976, 1026.1282660332542]",2499.0,1037.2148859543818
139,"[1371.0672521067188, 2044.8463803291093, 30.232293540566786, 3619.348886236482, 2819.3444555643646, 3758.051006497631, 2719.832705046349]","[475635.9230609292, 216354.97413694544, 169784.47178623796, 2258072.2865062244, 2245545.6076538875, 2202125.1489948058, 2189783.4577516452]","[12, 18, 13, 13, 11, 15, 15]","[1584.3520782396088, 1813.8558432470259, 925.3837915030347, 962.4953583364278, 979.9621928166351, 1000.3859513701274, 1023.696682464455]",2499.0,1037.2148859543818
140,"[2554.3899182378736, 801.3802925647058, 36.219211893021665, 3375.2541675248326, 4085.50795317774, 4114.679559207174, 2335.82644233962]","[463231.53745010984, 229379.88488303713, 205361.39650324662, 2232738.1660169954, 2180441.9481214625, 2264798.264082493, 2244132.3859046935]","[16, 9, 17, 14, 17, 14, 11]","[1573.7704918032787, 1788.8198757763976, 916.2248144220573, 953.2916513424053, 969.3343305908751, 988.9355207935903, 1014.8786217697728]",2516.0,1030.2066772655007
141,"[1021.1641325309126, 946.1633269258388, 35.83599278544284, 4471.276703442768, 3235.36655261181, 2946.3029799812425, 4045.165369139035]","[503716.9057059455, 262473.2897658956, 204480.17483373685, 2157697.1118118684, 2248965.407107958, 2245751.8205239517, 2093850.6394942577]","[12, 13, 11, 22, 12, 12, 17]","[1561.44578313253, 1788.8198757763976, 910.4320337197049, 948.7554904831625, 966.0827431979128, 982.9351535836178, 1008.5603112840467]",2527.0,1025.7222002374358
142,"[750.5093097185082, 84.06261406614743, 793.9337546519696, 3406.3529169405915, 3663.414135832942, 5713.525617402169, 4437.0458373975325]","[438483.89222256, 235009.18612255884, 204490.88502722525, 2202884.6694260193, 2211843.2920113197, 2215969.556341752, 2169568.7558449195]","[15, 12, 15, 15, 18, 20, 17]","[1617.9775280898875, 1847.4697077690662, 943.5748088824172, 983.6812144212523, 1001.5455950540958, 1020.0708382526565, 1045.1612903225807]",2446.0,1059.6892886345054
143,"[146.2567920408163, 1007.518945418952, 39.00735491811179, 5257.88680028809, 3030.1407905410715, 3135.1370209113634, 3453.8007569070205]","[476717.1536776839, 252121.67314631745, 217895.08457257244, 2188795.3584802942, 2252413.8043693476, 2260909.699954427, 2131066.1048979103]","[13, 18, 13, 21, 15, 11, 14]","[1592.137592137592, 1822.7848101265822, 930.3661162957645, 967.525195968645, 984.0546697038725, 1004.2619139868268, 1027.755749405234]",2489.0,1041.3820811570913
144,"[1080.2816311516474, 1980.752765170737, 480.328744886316, 2732.5333924337974, 6442.612105289326, 2797.417519582348, 2821.3036128305043]","[486916.5382350124, 232584.10419194066, 186538.09984191228, 2236142.576419843, 2152361.9765000287, 2232398.8711598036, 2214358.5042400104]","[11, 14, 15, 14, 20, 13, 12]","[1581.4521049420377, 1810.0558659217877, 924.3937232524964, 962.1380846325167, 981.4464218099205, 1003.0959752321982, 1026.5346534653465]",2493.0,1039.71119133574
145,"[2557.4987328493808, 1080.2839057931003, 353.5776314584343, 3574.556404431523, 3841.0828910160535, 3387.186551226231, 3944.4901869804444]","[474152.88125130546, 251358.9564297002, 190057.63397219573, 2216745.5635966915, 2233652.4878375703, 2257823.026592536, 2150957.801830978]","[14, 15, 16, 16, 15, 15, 16]","[1611.9402985074628, 1854.0772532188842, 944.6064139941691, 982.9351535836178, 1000.3859513701274, 1017.6678445229682, 1043.0583501006035]",2443.0,1060.9905853458863
146,"[486.9153995307653, 464.36931642979056, 36.443924974110246, 5312.893336118912, 3286.462716590847, 3242.2822053668847, 3094.4803788230056]","[493489.1758991626, 234053.14043672796, 203211.32565563874, 2216165.7919052048, 2255012.6942670573, 2239039.58364136, 2178561.968719992]","[5, 16, 15, 18, 15, 14, 13]","[1596.0591133004925, 1826.6384778012684, 932.3741007194244, 973.3383402177994, 992.3430321592649, 1012.5, 1036.8]",2471.0,1048.9680291380007
147,"[1049.8837366314876, 985.3886350592024, 1502.7459546097089, 3219.7531679444824, 2805.53246615474, 2979.487379005457, 2215.431445812688]","[454404.86256621045, 232237.63684023864, 204390.1203343913, 2243435.591207465, 2210415.4069869174, 2267622.8152482035, 2211468.6751520983]","[19, 17, 20, 11, 13, 10, 12]","[1603.960396039604, 1854.0772532188842, 941.5183436251363, 979.9621928166351, 996.9230769230769, 1016.8693605335426, 1037.6301040832666]",2473.0,1048.1196926809544
148,"[1848.0970571805562, 1001.048304935633, 559.3255929785455, 2707.623681780046, 4343.86087342837, 3839.3585377741815, 3885.259925621749]","[486194.6699700914, 225414.8037533128, 197038.68542719015, 2250060.602935642, 2246097.895750051, 2271746.1748465956, 2070331.40862816]","[20, 12, 17, 10, 17, 13, 19]","[1599.0129549660703, 1839.6025550035486, 937.4321880650995, 978.1132075471698, 996.5397923875432, 1013.687915526007, 1040.1284109149278]",2450.0,1057.9591836734694
149,"[1160.4093265893805, 681.1150214973219, 33.55680575079986, 2720.859952425331, 2827.9769642118904, 4641.178368881168, 2418.535899898429]","[452113.8400731872, 213328.83051859308, 186804.45118001208, 2221290.7532208986, 2253228.3171914634, 2228397.1102571213, 2245942.7920971666]","[13, 15, 18, 12, 10, 19, 8]","[1594.0959409594095, 1824.0675580577058, 930.3661162957645, 968.2480388494583, 987.8048780487804, 1008.1680280046675, 1030.2066772655007]",2487.0,1042.2195416164052
150,"[2350.4879209842557, 1765.2835607147895, 610.4160958005436, 2674.4763232767004, 4898.960276983129, 4245.404024614205, 3070.43076957777]","[486263.239679785, 241523.81441016193, 178452.4571088702, 2248566.6126732607, 2192682.128105094, 2259501.5316501884, 2188439.051558094]","[14, 10, 15, 11, 17, 18, 12]","[1608.9385474860335, 1838.2978723404256, 940.1523394994559, 976.271186440678, 993.1034482758621, 1015.6739811912225, 1039.2943063352045]",2466.0,1051.094890510949
151,"[218.97297511296304, 898.7564345865177, 376.38266795071013, 2845.4439894032403, 4827.889613063825, 4646.906711819607, 4151.27798564355]","[496914.5664440949, 252357.3010593014, 209993.94727565025, 2223361.0747263683, 2194744.5372201973, 2238143.3940606527, 2149669.603106337]","[9, 15, 13, 14, 16, 17, 14]","[1567.1100362756954, 1792.5311203319502, 914.6083274523642, 953.6423841059602, 971.5142428785607, 988.9355207935903, 1015.2761457109283]",2510.0,1032.6693227091635
152,"[747.9276669051138, 401.2663271160415, 395.42152012010916, 3583.7959476546657, 2260.6858496709774, 3087.293206101415, 4014.1194279829724]","[469677.20118028275, 231974.71323218802, 194807.87511607102, 2232525.1958448905, 2266717.034179692, 2269620.579756405, 2112740.970188906]","[14, 9, 7, 13, 9, 13, 19]","[1586.2913096695227, 1812.5874125874127, 926.3759828448892, 965.0037230081906, 981.0749432248297, 998.4591679506934, 1022.8887134964483]",2496.0,1038.4615384615386
153,"[2335.061700810878, 759.4528692417153, 232.29455908046526, 3041.1118607629955, 3892.380842688119, 5323.162939331459, 4812.457691993906]","[444002.0630034074, 240115.09166128168, 175180.26192123882, 2249940.9717627484, 2258384.2958867135, 2237403.5667733, 2123132.859522377]","[17, 19, 15, 12, 12, 17, 18]","[1588.235294117647, 1827.9266572637518, 930.032292787944, 967.8864824495893, 985.1767388825542, 1005.8207217694994, 1029.797377830751]",2484.0,1043.4782608695652
154,"[3729.160982737262, 194.42999253627585, 579.2514122688884, 5005.366947819989, 5136.117700427684, 2265.989445063779, 3479.720467173969]","[458612.45885789, 249285.05941412668, 218642.90363052324, 2181099.701519397, 2218306.644728154, 2267316.5647001467, 2149948.3717019064]","[18, 13, 10, 18, 17, 11, 16]","[1577.6019476567255, 1803.7578288100208, 921.1087420042644, 959.6445760829323, 978.4824462061155, 1001.1587485515643, 1026.9413629160063]",2489.0,1041.3820811570913
155,"[630.7644640978046, 205.049020268577, 782.6070995708201, 3582.923418517598, 2672.6755376467936, 1291.4984482887076, 4042.2426270246215]","[449777.0470224328, 244700.0395847392, 180232.99237768524, 2162575.23359919, 2254610.3723011846, 2234870.6012128615, 2147353.4415874057]","[13, 14, 10, 17, 11, 7, 17]","[1593.1161647203442, 1811.3207547169811, 927.3703041144902, 965.3631284916202, 982.5625473843821, 1000.7722007722008, 1019.2685804168306]",2517.0,1029.797377830751
