Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
156,"[870.1989696228779, 2079.4350686596085, 34.12787428955186, 2554.9785856504072, 2973.2268309794686, 4821.4479056937835, 3202.44270035124]","[462248.9107418083, 230684.08239516843, 192959.0012331262, 2248369.187634674, 2238564.004334376, 2233311.3215489034, 2215860.253104058]","[12, 16, 15, 12, 14, 15, 12]","[1572.8155339805826, 1810.0558659217877, 919.474991131607, 955.7522123893805, 974.0698985343855, 993.4840935224224, 1016.0721285770286]",2516.0,1030.2066772655007
157,"[1928.567762417997, 392.33147688056795, 50.52688829296331, 2667.136982251765, 4070.265274599597, 3253.9301690216266, 3614.697705967091]","[486575.2280338687, 233070.24647346666, 170666.51556706344, 2248036.6866529835, 2242953.9049570584, 2181398.959238445, 2244942.965927853]","[16, 21, 12, 13, 14, 14, 9]","[1582.4175824175825, 1825.3521126760563, 926.7071862710046, 965.3631284916202, 982.5625473843821, 998.8439306358382, 1020.8743599842458]",2507.0,1033.905065815716
158,"[151.40868254014828, 82.32734508728957, 604.0870707031104, 3487.592314507841, 2459.001576413193, 4241.8230175067765, 2479.0065771150043]","[477748.572533477, 241383.77579593303, 206066.352283492, 2244998.725736742, 2273378.9707263443, 2251656.184626839, 2173910.6248329254]","[11, 15, 20, 13, 10, 16, 11]","[1554.889022195561, 1777.7777777777778, 906.2937062937064, 944.6064139941691, 962.852897473997, 982.1902235695339, 1006.2111801242236]",2543.0,1019.2685804168306
159,"[458.2019835278229, 256.1260256445812, 877.1189614931903, 2703.710118991759, 4692.636751415081, 3743.0345742916534, 2473.6217287145605]","[471726.0057236859, 232965.06272281587, 203761.32836765103, 2240007.6621432463, 2178975.980065674, 2234092.2671572194, 2230097.1278638747]","[19, 14, 22, 12, 18, 15, 9]","[1598.0271270036992, 1848.7874465049929, 939.1304347826087, 978.1132075471698, 995.3917050691244, 1016.8693605335426, 1040.9638554216867]",2460.0,1053.658536585366
160,"[170.37237555591824, 823.6011961185498, 34.77520425661407, 4179.919718308347, 4134.090392048857, 3161.6504777650043, 4119.533970674136]","[484285.2496745067, 234657.19993100886, 196027.8263945335, 2174430.973433462, 2199695.7845993363, 2274656.4796223817, 2159651.622514954]","[19, 12, 14, 20, 15, 12, 16]","[1572.8155339805826, 1813.8558432470259, 922.0917822838848, 961.4243323442137, 978.4824462061155, 998.0747015787447, 1024.9110320284697]",2493.0,1039.71119133574
161,"[2052.263324417129, 88.62775502648662, 184.47277048285844, 3201.488211725401, 2684.4104726582113, 3539.9635360570837, 3532.8735117792303]","[454626.51073667966, 254290.3329831936, 178687.506410295, 2240328.1501657465, 2266191.4924916616, 2248085.177483078, 2059938.5965136793]","[16, 11, 17, 11, 11, 14, 17]","[1584.3520782396088, 1801.2508686587908, 922.4199288256227, 957.5175471001108, 974.4360902255639, 995.7741067998463, 1018.8679245283018]",2511.0,1032.258064516129
162,"[1265.2479401776611, 991.2700552607491, 455.5680553081548, 2660.028007762124, 5023.928351872066, 3854.4637474562187, 3385.2097503511795]","[482795.57406600786, 266758.5840427771, 174899.6842353095, 2232278.839988673, 2171789.906572452, 2256972.8883769377, 2175633.858987271]","[17, 19, 17, 11, 22, 15, 15]","[1590.1840490797547, 1838.2978723404256, 934.0540540540541, 972.2430607651913, 989.6907216494845, 1011.3148653921186, 1035.9712230215828]",2472.0,1048.5436893203882
163,"[467.6910303706402, 817.2462647338051, 182.2043872992135, 2879.782426448118, 5564.986208878858, 4914.61677485015, 2948.8708906270713]","[490720.6122400925, 215757.9092390653, 207816.6260440767, 2223127.418040587, 2180036.6675626556, 2189352.1030693264, 2198087.83455439]","[12, 10, 17, 16, 21, 18, 9]","[1597.0425138632163, 1835.6940509915014, 935.0649350649351, 971.8785151856018, 987.8048780487804, 1006.993006993007, 1034.317637669593]",2464.0,1051.948051948052
164,"[1899.6739519757657, 990.9414896771518, 410.7292092171601, 2419.5581684627073, 1182.6777267167727, 2665.235169955849, 3509.989673428821]","[456770.5361493764, 231878.591294878, 173706.1057221276, 2263199.8598357686, 2290477.0135088293, 2256644.4581810655, 2100764.5909324028]","[17, 9, 12, 9, 7, 12, 14]","[1590.1840490797547, 1807.5313807531381, 926.0450160771704, 963.2107023411371, 977.744247453791, 992.3430321592649, 1014.0845070422536]",2517.0,1029.797377830751
165,"[966.2365387617234, 85.82265212481575, 681.8101268698332, 2933.2964890431, 4521.760251649567, 1870.1595021165147, 4511.421309260733]","[482458.4383623913, 245109.49446847377, 190236.24036104023, 2196501.9367673188, 2195433.7517242073, 2223357.393522331, 2150949.5168763413]","[14, 19, 16, 16, 22, 13, 16]","[1593.1161647203442, 1827.9266572637518, 932.3741007194244, 971.8785151856018, 988.9355207935903, 1007.3843762145356, 1031.8471337579617]",2476.0,1046.8497576736672
166,"[656.9557144524539, 88.7047479460048, 744.0615311209617, 3239.9787615214723, 2531.0182251221704, 5026.191409078887, 3544.9395220166366]","[504169.47788762837, 251368.33081104353, 204822.74414994993, 2212299.759433989, 2266770.256152413, 2200165.571713585, 2164804.7037927755]","[16, 16, 14, 14, 10, 19, 17]","[1604.953560371517, 1835.6940509915014, 938.4503982621289, 977.0071617037316, 995.0095969289828, 1017.6678445229682, 1040.1284109149278]",2467.0,1050.6688285366843
167,"[1386.483669445044, 615.366799912544, 34.49675897942365, 2972.8177216044933, 3249.9117043798656, 2279.156065483446, 2558.3281986595675]","[464886.7035705971, 221716.2282170624, 192043.45723845146, 2205332.3788711387, 2279680.0322135244, 2286499.748227947, 2232404.8958108365]","[15, 13, 16, 14, 11, 9, 12]","[1598.0271270036992, 1831.8021201413428, 934.0540540540541, 972.972972972973, 987.8048780487804, 1003.4843205574913, 1024.9110320284697]",2502.0,1035.9712230215828
168,"[596.1779334605518, 2509.6941175591946, 35.91775671737685, 3672.1095889950434, 3441.2149238933443, 2313.344121192743, 3030.9986107180293]","[470731.756665113, 238788.86209292294, 201139.43761731032, 2198044.9168419503, 2248179.896034567, 2253396.9219184592, 2217040.8724715766]","[8, 19, 11, 18, 13, 8, 13]","[1589.209074187615, 1815.126050420168, 927.7022190408018, 966.0827431979128, 985.1767388825542, 1005.0407134548275, 1022.8887134964483]",2513.0,1031.4365300437723
169,"[135.86779907680517, 84.93805786887215, 745.4256903695973, 2388.407044174176, 2507.3497085417525, 1782.5399722228085, 1543.0958640645229]","[242462.45075116836, 130965.36988026793, 104741.6496991221, 1186308.2770235236, 1206232.840492567, 1229459.089038834, 1166534.3324107486]","[8, 20, 11, 16, 23, 15, 11]","[2899.3288590604025, 3301.9108280254777, 1687.5, 1759.674134419552, 1797.50346740638, 1836.9950389794471, 1878.2608695652175]",1363.0,1901.6874541452678
170,"[728.4166664717693, 625.3782570749696, 34.87979947844656, 3540.188779862283, 3128.0232270787947, 4671.731936157338, 3950.7127275652556]","[473057.593676171, 256308.73928404663, 197733.58324331354, 2224321.066943953, 2240723.3980487282, 2206645.426187709, 2093375.9721155125]","[12, 19, 12, 16, 15, 21, 16]","[1564.272782136391, 1803.7578288100208, 916.5487977369165, 955.0478997789241, 972.6078799249531, 994.2462600690449, 1024.101145792177]",2489.0,1041.3820811570913
171,"[1298.7912670689195, 1872.815750396737, 36.68837141073508, 1325.4336506747582, 798.8533085154507, 1298.9385573091256, 1158.1654078602614]","[98130.20041235042, 45852.58842785418, 42998.77129338151, 451824.53471884294, 479787.57618835836, 482124.082667493, 461490.81042491633]","[9, 14, 18, 22, 16, 17, 12]","[7556.851311953353, 8554.455445544554, 4423.208191126279, 4620.320855614973, 4687.160940325497, 4764.705882352941, 4863.039399624766]",527.0,4918.4060721062615
172,"[818.0015119644751, 508.2089520649068, 108.74674946312663, 3328.8634450786117, 4280.7736001938465, 2370.0828300378507, 4802.890779179818]","[464870.039978419, 222543.57850410906, 199076.5612692675, 2263303.2177753663, 2245464.847184765, 2288447.128828867, 2134319.398945477]","[15, 11, 17, 12, 14, 10, 14]","[1591.1602209944751, 1812.5874125874127, 927.3703041144902, 964.2857142857143, 981.4464218099205, 1002.7079303675048, 1026.5346534653465]",2493.0,1039.71119133574
173,"[1404.0930653196904, 694.8360626941482, 670.4580912807659, 2371.637681646965, 3671.0360931426108, 1826.8836072064905, 4917.771248885463]","[481176.84218001965, 226566.6744237074, 183168.63502895736, 2213078.9687999743, 2224940.558919538, 2282911.8581975815, 2114808.322446621]","[19, 12, 11, 9, 14, 9, 20]","[1582.4175824175825, 1827.9266572637518, 927.7022190408018, 966.0827431979128, 982.5625473843821, 1000.7722007722008, 1024.9110320284697]",2491.0,1040.5459654757126
174,"[1785.396828543999, 1348.62172671322, 59.98189945863028, 2767.5631019474054, 4561.0089155579935, 3370.8720834466244, 3789.534140229144]","[481796.63608839794, 238692.62987916404, 199768.2994766911, 2267998.886537144, 2104563.909293593, 2229488.4195611053, 2189396.3687905916]","[14, 18, 17, 10, 27, 18, 12]","[1602.9684601113172, 1833.097595473833, 938.4503982621289, 977.0071617037316, 996.5397923875432, 1019.669551534225, 1040.9638554216867]",2465.0,1051.521298174442
175,"[1202.8292349712965, 644.1503083020206, 1080.1036177937199, 3500.153273982509, 3380.9383268628844, 2121.8697843268083, 4175.591719782789]","[477223.51530062524, 219887.42209964027, 176161.36852873568, 2191023.3020156263, 2202084.6673291484, 2248825.401394832, 2112684.6074757776]","[14, 12, 16, 15, 16, 9, 14]","[1572.8155339805826, 1807.5313807531381, 919.8012775017743, 958.5798816568048, 974.8025573523881, 992.3430321592649, 1016.8693605335426]",2514.0,1031.0262529832935
176,"[1400.9361246271687, 720.8396010873491, 927.1330474885642, 5368.619129096103, 2893.622830586556, 4433.749915990189, 1528.1536624883113]","[483897.05849239335, 229958.12728570853, 196825.0738498757, 2189761.90621712, 2189764.825703451, 2256451.405016751, 2226331.5849342574]","[17, 11, 10, 22, 15, 15, 8]","[1582.4175824175825, 1812.5874125874127, 924.3937232524964, 963.5687732342008, 982.1902235695339, 1003.0959752321982, 1024.101145792177]",2505.0,1034.7305389221558
177,"[2388.188367184351, 93.88741478399848, 552.0363285225203, 2966.09148980593, 3525.667634493024, 4086.6811766085216, 2017.6598070203784]","[493112.8405602885, 265752.2308272824, 191705.63767585187, 2203851.858254996, 2209037.154289608, 2215082.9118008255, 2241329.1314290646]","[16, 19, 10, 15, 15, 20, 9]","[1587.2627066748316, 1825.3521126760563, 928.6993908993193, 967.1641791044776, 985.5513307984791, 1008.5603112840467, 1033.905065815716]",2476.0,1046.8497576736672
178,"[1692.5677077800083, 1095.4633198968615, 33.86624561809122, 4574.811960861683, 3223.7813678824327, 4761.973864583389, 4385.5063989636]","[466453.30663597316, 270061.00672618055, 193499.31222832535, 2169397.8424628973, 2234906.471736869, 2199816.125497822, 2112473.9248458617]","[7, 18, 17, 19, 13, 18, 13]","[1558.6289837642814, 1782.6685006877578, 908.5173501577287, 945.640277271069, 963.5687732342008, 983.3080424886191, 1007.3843762145356]",2537.0,1021.6791486007095
179,"[668.2023582624839, 88.05024625125196, 24.545750924804413, 447.11036567209675, 734.881995836234, 761.9041246819306, 1251.8976613258042]","[64047.52978490856, 33547.143821727, 18262.038688054483, 305062.7086553237, 301557.56019431655, 297897.14574846503, 265909.8809572313]","[15, 12, 15, 15, 21, 13, 17]","[11835.616438356165, 13642.105263157895, 6967.741935483871, 7260.504201680672, 7342.776203966006, 7513.04347826087, 7807.22891566265]",325.0,7975.384615384615
180,"[1108.8161350885177, 968.9837924278384, 35.36786412737891, 3657.659641565725, 3090.9454992875035, 2918.329952495435, 4316.708960341091]","[479279.9632601547, 224421.67382605534, 198291.8269521961, 2240488.0029430557, 2232596.511630236, 2227974.8197931857, 2177279.1515092053]","[13, 15, 13, 12, 14, 11, 13]","[1584.3520782396088, 1811.3207547169811, 925.0535331905782, 962.1380846325167, 978.8519637462235, 999.6143463170073, 1022.0820189274448]",2507.0,1033.905065815716
181,"[1060.8356859865912, 978.663047546907, 35.67375027776519, 3652.536378140882, 2828.645962435638, 3288.9800130197086, 6368.902961207975]","[440218.6514942165, 221949.06122706475, 198310.37779409668, 2147102.373027568, 2225128.4077769555, 2256921.533171983, 2038017.2859386932]","[16, 12, 16, 17, 12, 13, 24]","[1598.0271270036992, 1831.8021201413428, 935.4023818116203, 975.1693002257337, 991.9632606199771, 1010.5263157894736, 1035.9712230215828]",2466.0,1051.094890510949
182,"[331.6591859402091, 1590.0085945106903, 37.12904458377592, 4835.849642975035, 4260.06674272086, 3777.6448069232224, 2423.4921340272253]","[475824.1755801502, 201842.00988439462, 206060.31355975172, 2142766.1825298015, 2210244.7345590503, 2293815.864703696, 2242712.6668679793]","[10, 11, 14, 23, 19, 10, 10]","[1600.9882643607166, 1830.5084745762713, 935.0649350649351, 973.7039819684447, 992.3430321592649, 1013.2916340891321, 1036.3854458216713]",2473.0,1048.1196926809544
183,"[829.1409836030201, 413.42387908581304, 35.701972280234585, 2417.132283593365, 3199.4987746314396, 4443.139706530774, 2563.139792862668]","[478507.0448641204, 265661.6200601973, 199252.70729598924, 2233030.5451118383, 2182720.412723896, 2224694.780376327, 2191614.401379332]","[12, 27, 16, 11, 14, 16, 11]","[1587.2627066748316, 1836.9950389794471, 931.7038102084831, 968.2480388494583, 986.6768176627331, 1009.7389949357226, 1033.080908728577]",2477.0,1046.4271295922488
184,"[981.3927422463253, 80.46981235934955, 148.05480581162843, 3328.257156491101, 1988.8213860123155, 1755.2346958610763, 4621.747107918499]","[463998.73723146407, 232070.57884318737, 178704.55949136123, 2239116.4793518377, 2256875.2277570846, 2307008.451743795, 2132975.904596265]","[15, 16, 10, 11, 7, 5, 15]","[1570.909090909091, 1797.50346740638, 916.5487977369165, 952.5909592061741, 967.8864824495893, 987.8048780487804, 1013.687915526007]",2520.0,1028.5714285714287
185,"[1256.657262816553, 458.65703829571373, 39.036857605993845, 3850.062778900664, 4943.669309466628, 2837.0464449409023, 2924.9049512042875]","[486675.776221551, 239092.38752979168, 216810.70714368983, 2192972.331321695, 2162745.8425310403, 2254734.5637019384, 2217789.09672506]","[15, 14, 13, 19, 19, 11, 13]","[1600.0, 1835.6940509915014, 935.7400722021661, 975.1693002257337, 996.5397923875432, 1014.481409001957, 1033.4928229665072]",2476.0,1046.8497576736672
186,"[1664.0285961325894, 1347.8189955886128, 81.2341399280933, 4137.782871166707, 2619.2371791186956, 1798.5247687325516, 2593.9105555673664]","[453296.63288349647, 228907.47617284872, 197398.21272062743, 2243360.030195714, 2209341.4117018855, 2279107.5436035595, 2186650.901849936]","[20, 18, 12, 16, 12, 9, 11]","[1581.4521049420377, 1822.7848101265822, 926.0450160771704, 965.7228017883756, 984.0546697038725, 1002.3201856148492, 1023.696682464455]",2504.0,1035.1437699680512
187,"[1149.5229340208543, 508.69151339032766, 451.697078090152, 3752.772559703109, 3307.571837558943, 2078.4811307372247, 3902.941257520167]","[446730.6045323779, 232985.16106310295, 199754.64119786723, 2251474.097367276, 2237791.377158976, 2294406.641864456, 2152458.819047595]","[12, 19, 23, 11, 13, 8, 14]","[1585.3211009174313, 1810.0558659217877, 925.0535331905782, 962.852897473997, 980.3328290468986, 1000.7722007722008, 1021.6791486007095]",2510.0,1032.6693227091635
Experiment,Mean Idle Times,Sum Idle Times,Downtime,Mean CT,Parts Done,Cycle Time
1,"[1101.3860086494997, 82.59208466015522, 316.0972794908898, 3940.516778510805, 4848.103324622501, 3259.107653545317, 4622.73283481903]","[463714.2504610756, 240508.150530372, 209997.43344088367, 2226646.405233482, 2247215.6299815685, 2241921.6437675203, 2116862.8785020234]","[12, 11, 16, 13, 15, 12, 17]","[1567.1100362756954, 1787.5862068965516, 913.6411702502644, 951.5418502202643, 968.9719626168225, 988.558352402746, 1012.8956623681125]",2523.0,1027.3483947681332
2,"[1850.550019992793, 258.5177875323861, 280.01252861315794, 2764.6866518505585, 2463.22987898481, 3391.035396560664, 3733.139261929931]","[462430.806465212, 218595.37735000154, 197513.20925185116, 2239615.8503388586, 2287767.111059177, 2237428.458681939, 2112880.7472558925]","[18, 16, 17, 14, 9, 14, 18]","[1603.960396039604, 1842.2174840085288, 939.1304347826087, 976.6390354182366, 992.7230945997702, 1014.481409001957, 1039.2943063352045]",2464.0,1051.948051948052
3,"[145.583362952697, 84.1330357710229, 317.0848782396833, 1607.039348116457, 3935.626044282702, 3864.06552669937, 2797.7335626856493]","[473349.9754843446, 239146.36558647774, 207313.16867873346, 2239441.099390916, 2237189.2685270524, 2205194.217378027, 2206610.446428146]","[13, 7, 20, 11, 15, 15, 11]","[1596.0591133004925, 1817.671809256662, 930.032292787944, 967.525195968645, 983.6812144212523, 1003.0959752321982, 1025.7222002374358]",2497.0,1038.045654785743
4,"[450.3650361206343, 1656.7578941484774, 88.92017987768806, 3424.10465458862, 2944.065930566071, 3198.894154129842, 6125.437759783454]","[474366.49909410626, 246395.17920410787, 184837.9678581935, 2262300.642340453, 2259093.1993732797, 2236181.0592046017, 2057802.9142742155]","[12, 20, 13, 14, 13, 12, 23]","[1581.4521049420377, 1813.8558432470259, 926.0450160771704, 965.0037230081906, 983.3080424886191, 1004.6511627906976, 1029.3884034948371]",2484.0,1043.4782608695652
5,"[1684.6758628932553, 84.46946585518043, 726.1588717212633, 2574.6861494297837, 3131.8532365860137, 3616.8035387974187, 1985.8238183374292]","[456664.11138980486, 244588.54796081284, 176931.17584077967, 2252624.5534785558, 2255889.943049026, 2251026.491702433, 2203156.153082132]","[20, 17, 18, 10, 12, 14, 9]","[1569.9576014536644, 1788.8198757763976, 913.9633286318759, 949.798460974716, 967.1641791044776, 990.4470768055024, 1013.687915526007]",2530.0,1024.505928853755
6,"[1453.5955305766586, 321.67654942074137, 864.7730783194097, 4006.6285917163536, 3309.2274483744095, 5591.348714108694, 2921.8602780388333]","[462436.09998010506, 229255.67289311, 195160.3069043572, 2238166.8310774555, 2219934.1016967776, 2232699.740127314, 2185568.0606998573]","[14, 17, 13, 17, 15, 21, 14]","[1591.1602209944751, 1831.8021201413428, 933.0453563714902, 972.6078799249531, 990.4470768055024, 1011.7096018735363, 1038.4615384615386]",2461.0,1053.23039414872
7,"[707.7684536427881, 646.9521391976401, 194.93902635680675, 3621.0830116139146, 5201.956851033054, 3062.424119418291, 3248.980925929103]","[469084.76860109065, 228525.8264186733, 218726.8277050882, 2213357.314586294, 2204967.9124669246, 2250103.2714661136, 2189011.8606121833]","[7, 16, 12, 19, 20, 15, 15]","[1576.6423357664235, 1803.7578288100208, 921.1087420042644, 961.4243323442137, 982.9351535836178, 1005.4305663304888, 1026.5346534653465]",2499.0,1037.2148859543818
8,"[466.9367766692868, 522.5108494974417, 29.42032559304379, 1724.3568566563793, 2132.4369186866293, 4722.547285543814, 3365.643172441294]","[465638.1879249818, 231295.67261758383, 167767.470640479, 2267663.717932309, 2258495.0204980457, 2235198.3887628308, 2133251.2100384966]","[8, 13, 12, 9, 8, 21, 13]","[1562.386980108499, 1780.2197802197802, 909.7929097929098, 945.640277271069, 960.3556872915894, 979.9621928166351, 1003.8729666924864]",2549.0,1016.8693605335426
9,"[994.631988859797, 308.6558332010022, 39.71614927388093, 2780.297282616129, 2703.862970190704, 1837.4973493309953, 1946.0952255283023]","[281692.8509610387, 138768.0248591654, 135563.10733215115, 1420928.3864923038, 1403656.0323902352, 1441815.5820382014, 1396419.7035119638]","[16, 10, 23, 11, 14, 10, 11]","[2589.4105894105896, 2952.1640091116174, 1515.7894736842106, 1576.6423357664235, 1597.0425138632163, 1627.1186440677966, 1665.8097686375322]",1537.0,1686.4020819778789
10,"[1316.922764828656, 2051.8908159811763, 902.6333298792649, 6066.427013152581, 4068.383428538112, 2343.045806508101, 2207.263555364636]","[415376.15075610153, 237561.18053646584, 204163.68152709294, 2170529.2264591358, 2233600.625288013, 2275743.6971775256, 2200575.9874802115]","[9, 13, 15, 23, 15, 10, 12]","[1583.3842394624312, 1792.5311203319502, 920.1277955271565, 960.3556872915894, 981.8181818181819, 1004.6511627906976, 1024.101145792177]",2513.0,1031.4365300437723
11,"[2508.416350406505, 90.91221510164675, 541.0406095223948, 3885.681329831976, 4022.4467724523583, 3238.1640343118734, 3462.8889858529733]","[481729.3560656905, 258002.5008786536, 222686.24962319486, 2188202.739784062, 2171133.897558661, 2271623.889749624, 2120437.5202074796]","[13, 17, 21, 18, 15, 11, 15]","[1600.9882643607166, 1826.6384778012684, 934.0540540540541, 972.2430607651913, 990.8256880733945, 1008.9528999610743, 1031.0262529832935]",2480.0,1045.1612903225807
12,"[1985.6217689277605, 1926.1542949986647, 65.56316506803056, 4860.305344298248, 3078.3734513801655, 4809.0339351451685, 3936.457002510392]","[487757.81647695566, 227305.38015761884, 206533.24412178667, 2170072.92508087, 2224461.0715647084, 2244339.939519015, 2201856.113831632]","[11, 16, 17, 22, 13, 18, 13]","[1609.9378881987577, 1851.4285714285713, 945.2954048140044, 986.3013698630137, 1005.4305663304888, 1027.755749405234, 1052.8025995125913]",2431.0,1066.2278897573015
13,"[133.67791117785728, 2144.782649089202, 746.5321866797515, 3123.8297010827937, 2956.86939566147, 1971.812227913244, 3372.8320968093763]","[436315.02908809343, 214028.82154754142, 182885.01683459576, 2227927.025201202, 2226831.5908708978, 2261580.2766865743, 2186537.547433092]","[11, 11, 14, 11, 14, 11, 12]","[1591.1602209944751, 1808.7927424982554, 926.0450160771704, 962.4953583364278, 978.8519637462235, 996.9230769230769, 1016.0721285770286]",2525.0,1026.5346534653465
14,"[1995.990643187467, 207.0860919204152, 308.5367637785948, 2936.968406730603, 3067.845462966723, 2001.0845863453123, 3904.594670266332]","[428156.1391656407, 244294.50941369933, 200291.77397894516, 2241020.7835074663, 2220094.346997764, 2280570.5421354575, 2137176.970715087]","[18, 13, 24, 11, 14, 10, 13]","[1608.9385474860335, 1834.3949044585988, 937.4321880650995, 977.744247453791, 993.4840935224224, 1008.1680280046675, 1031.0262529832935]",2479.0,1045.582896329165
15,"[344.004151727098, 858.0247062430908, 151.06032072754272, 3173.6706024455557, 5854.661881182492, 1103.8191407064253, 2178.597032552672]","[484815.22104580456, 239379.6922357744, 219259.76779996284, 2256473.4321568618, 2182563.5976560293, 2277085.7018058193, 2199688.0436711824]","[14, 15, 16, 14, 22, 11, 12]","[1605.9479553903345, 1842.2174840085288, 939.1304347826087, 977.3755656108598, 999.2289899768697, 1022.0820189274448, 1042.6387771520515]",2459.0,1054.0870272468483
16,"[1530.829216244096, 89.93580146377909, 476.9298049776404, 4349.836655052067, 2792.83304089921, 2551.2538679673708, 3612.167619034434]","[480544.38723820064, 254428.38234103104, 199463.29071349555, 2221224.714805164, 2256303.298768415, 2213676.91801428, 2197013.5748404725]","[21, 10, 17, 18, 11, 15, 12]","[1598.0271270036992, 1839.6025550035486, 936.7546078785689, 976.6390354182366, 993.1034482758621, 1010.5263157894736, 1032.258064516129]",2481.0,1044.7400241837968
17,"[2015.2228785973002, 1509.351876592883, 436.91540525496225, 2825.6403900155997, 4317.182048180417, 2206.5589004773306, 2068.4074851364912]","[434438.5775107428, 227432.02964773763, 195739.06324029923, 2245011.9695359897, 2194928.3241033787, 2296076.312377971, 2234697.918190035]","[10, 12, 18, 10, 17, 9, 7]","[1600.9882643607166, 1833.097595473833, 938.1107491856677, 977.0071617037316, 994.2462600690449, 1012.1046466224132, 1031.0262529832935]",2487.0,1042.2195416164052
18,"[1420.4275988641198, 76.80643839010955, 489.7860474818615, 2034.1110820359988, 3447.357580113226, 3057.495887612608, 2812.2719559650136]","[458076.5081449058, 222508.25201614737, 177945.82332378617, 2222835.409666031, 2218240.2395976344, 2258689.650304481, 2189372.0770303477]","[13, 12, 13, 10, 16, 11, 12]","[1576.6423357664235, 1797.50346740638, 918.8231123714995, 955.7522123893805, 973.7039819684447, 991.583779648049, 1012.8956623681125]",2524.0,1026.9413629160063
19,"[605.0264448427619, 698.9513317592437, 1010.6496872461678, 3022.7943253993844, 3462.8836218243746, 5955.597715396725, 4044.557159164317]","[465169.03657932754, 233834.35763801006, 181735.89914532445, 2217858.5516901743, 2240649.81440987, 2138182.2799793635, 2156832.8553596055]","[12, 20, 16, 16, 17, 25, 14]","[1602.9684601113172, 1830.5084745762713, 935.7400722021661, 976.271186440678, 994.6277820414429, 1016.4705882352941, 1043.0583501006035]",2451.0,1057.5275397796818
20,"[2557.0095413037543, 83.56263603881455, 35.667345119349164, 4078.9301946820383, 4579.62035919382, 2259.7477823811123, 3924.3649613070615]","[465865.0898319421, 237819.26216646621, 198060.76744774592, 2234609.722459054, 2204973.485376915, 2273749.114618682, 2122909.4146626163]","[20, 15, 8, 12, 21, 9, 14]","[1596.0591133004925, 1831.8021201413428, 935.0649350649351, 972.2430607651913, 989.6907216494845, 1012.5, 1035.1437699680512]",2476.0,1046.8497576736672
